Time Ia Ib Ic Ia Ib Ic
0.0016200000000000036 3.7843506106582936e-05 -3.4532376957940869e-05 -3.3111291486420669e-06 3.7843506106582936e-05 -3.4532376957940869e-05 -3.3111291486420669e-06
0.0016300000000000036 3.8028247217880562e-05 -3.4589220376801677e-05 -3.4532376957940869e-06 3.8028247217880562e-05 -3.4589220376801677e-05 -3.4532376957940869e-06
0.0016400000000000037 3.8241410038608592e-05 -3.4646063795662485e-05 -3.5882408155885059e-06 3.8241410038608592e-05 -3.4646063795662485e-05 -3.5882408155885059e-06
0.0016500000000000037 3.8454572859336622e-05 -3.4717118069238495e-05 -3.737454790098127e-06 3.8454572859336622e-05 -3.4717118069238495e-05 -3.737454790098127e-06
0.0016600000000000037 3.8639313970634248e-05 -3.4759750633384101e-05 -3.879563337250147e-06 3.8639313970634248e-05 -3.4759750633384101e-05 -3.879563337250147e-06
0.0016700000000000037 3.8838265936647076e-05 -3.4816594052244909e-05 -4.0216718844021671e-06 3.8838265936647076e-05 -3.4816594052244909e-05 -4.0216718844021671e-06
0.0016800000000000038 3.9037217902659904e-05 -3.4887648325820919e-05 -4.1708858589117881e-06 3.9037217902659904e-05 -3.4887648325820919e-05 -4.1708858589117881e-06
0.0016900000000000038 3.9250380723387934e-05 -3.4944491744681727e-05 -4.3058889787062071e-06 3.9250380723387934e-05 -3.4944491744681727e-05 -4.3058889787062071e-06
0.0017000000000000038 3.943512183468556e-05 -3.4987124308827333e-05 -4.4551029532158282e-06 3.943512183468556e-05 -3.4987124308827333e-05 -4.4551029532158282e-06
0.0017100000000000038 3.9634073800698388e-05 -3.5043967727688141e-05 -4.6043169277254492e-06 3.9634073800698388e-05 -3.5043967727688141e-05 -4.6043169277254492e-06
0.0017200000000000039 3.9833025766711216e-05 -3.5115022001264151e-05 -4.7251091928046662e-06 3.9833025766711216e-05 -3.5115022001264151e-05 -4.7251091928046662e-06
0.0017300000000000039 4.0046188587439246e-05 -3.5171865420124959e-05 -4.8743231673142873e-06 4.0046188587439246e-05 -3.5171865420124959e-05 -4.8743231673142873e-06
0.0017400000000000039 4.0230929698736873e-05 -3.5214497984270565e-05 -5.0235371418239083e-06 4.0230929698736873e-05 -3.5214497984270565e-05 -5.0235371418239083e-06
0.0017500000000000039 4.0444092519464903e-05 -3.5285552257846575e-05 -5.1727511163335294e-06 4.0444092519464903e-05 -3.5285552257846575e-05 -5.1727511163335294e-06
0.001760000000000004 4.0628833630762529e-05 -3.5328184821992181e-05 -5.3077542361279484e-06 4.0628833630762529e-05 -3.5328184821992181e-05 -5.3077542361279484e-06
0.001770000000000004 4.0813574742060155e-05 -3.5385028240852989e-05 -5.4427573559223674e-06 4.0813574742060155e-05 -3.5385028240852989e-05 -5.4427573559223674e-06
0.001780000000000004 4.1026737562788185e-05 -3.5427660804998595e-05 -5.5919713304319885e-06 4.1026737562788185e-05 -3.5427660804998595e-05 -5.5919713304319885e-06
0.001790000000000004 4.1211478674085811e-05 -3.5484504223859403e-05 -5.7411853049416095e-06 4.1211478674085811e-05 -3.5484504223859403e-05 -5.7411853049416095e-06
0.0018000000000000041 4.1410430640098639e-05 -3.5527136788005009e-05 -5.8761884247360285e-06 4.1410430640098639e-05 -3.5527136788005009e-05 -5.8761884247360285e-06
0.0018100000000000041 4.1609382606111467e-05 -3.5598191061581019e-05 -6.0111915445304476e-06 4.1609382606111467e-05 -3.5598191061581019e-05 -6.0111915445304476e-06
0.0018200000000000041 4.1794123717409093e-05 -3.5640823625726625e-05 -6.1604055190400686e-06 4.1794123717409093e-05 -3.5640823625726625e-05 -6.1604055190400686e-06
0.0018300000000000041 4.1993075683421921e-05 -3.5697667044587433e-05 -6.3025140661920886e-06 4.1993075683421921e-05 -3.5697667044587433e-05 -6.3025140661920886e-06
0.0018400000000000042 4.2177816794719547e-05 -3.5740299608733039e-05 -6.4517280407017097e-06 4.2177816794719547e-05 -3.5740299608733039e-05 -6.4517280407017097e-06
0.0018500000000000042 4.2376768760732375e-05 -3.5797143027593847e-05 -6.5796257331385277e-06 4.2376768760732375e-05 -3.5797143027593847e-05 -6.5796257331385277e-06
0.0018600000000000042 4.2561509872030001e-05 -3.5853986446454655e-05 -6.7288397076481488e-06 4.2561509872030001e-05 -3.5853986446454655e-05 -6.7288397076481488e-06
0.0018700000000000043 4.2760461838042829e-05 -3.5882408155885059e-05 -6.8638428274425678e-06 4.2760461838042829e-05 -3.5882408155885059e-05 -6.8638428274425678e-06
0.0018800000000000043 4.2945202949340455e-05 -3.5939251574745867e-05 -7.0059513745945878e-06 4.2945202949340455e-05 -3.5939251574745867e-05 -7.0059513745945878e-06
0.0018900000000000043 4.3129944060638081e-05 -3.5981884138891473e-05 -7.1480599217466079e-06 4.3129944060638081e-05 -3.5981884138891473e-05 -7.1480599217466079e-06
0.0019000000000000043 4.3328896026650909e-05 -3.6038727557752281e-05 -7.2972738962562289e-06 4.3328896026650909e-05 -3.6038727557752281e-05 -7.2972738962562289e-06
0.0019100000000000044 4.3513637137948535e-05 -3.6081360121897887e-05 -7.4322770160506479e-06 4.3513637137948535e-05 -3.6081360121897887e-05 -7.4322770160506479e-06
0.0019200000000000044 4.3684167394530959e-05 -3.6123992686043493e-05 -7.574385563202668e-06 4.3684167394530959e-05 -3.6123992686043493e-05 -7.574385563202668e-06
0.0019300000000000044 4.3883119360543787e-05 -3.6166625250189099e-05 -7.709388682997087e-06 4.3883119360543787e-05 -3.6166625250189099e-05 -7.709388682997087e-06
0.0019400000000000044 4.4082071326556616e-05 -3.6209257814334705e-05 -7.8514972301491071e-06 4.4082071326556616e-05 -3.6209257814334705e-05 -7.8514972301491071e-06
0.0019500000000000045 4.4238390728423838e-05 -3.6251890378480311e-05 -7.9865003499435261e-06 4.4238390728423838e-05 -3.6251890378480311e-05 -7.9865003499435261e-06
0.0019600000000000043 4.4423131839721464e-05 -3.6308733797341119e-05 -8.1357143244531471e-06 4.4423131839721464e-05 -3.6308733797341119e-05 -8.1357143244531471e-06
0.0019700000000000043 4.4622083805734292e-05 -3.6337155506771524e-05 -8.2707174442475662e-06 4.4622083805734292e-05 -3.6337155506771524e-05 -8.2707174442475662e-06
0.0019800000000000043 4.4806824917031918e-05 -3.6393998925632332e-05 -8.4128259913995862e-06 4.4806824917031918e-05 -3.6393998925632332e-05 -8.4128259913995862e-06
0.0019900000000000044 4.4977355173614342e-05 -3.6422420635062736e-05 -8.5620399659092072e-06 4.4977355173614342e-05 -3.6422420635062736e-05 -8.5620399659092072e-06
0.0020000000000000044 4.5147885430196766e-05 -3.6465053199208342e-05 -8.6970430857036263e-06 4.5147885430196766e-05 -3.6465053199208342e-05 -8.6970430857036263e-06
0.0020100000000000044 4.5332626541494392e-05 -3.6507685763353948e-05 -8.8391516328556463e-06 4.5332626541494392e-05 -3.6507685763353948e-05 -8.8391516328556463e-06
0.0020200000000000044 4.5517367652792018e-05 -3.6550318327499554e-05 -8.9812601800076663e-06 4.5517367652792018e-05 -3.6550318327499554e-05 -8.9812601800076663e-06
0.0020300000000000045 4.5702108764089644e-05 -3.659295089164516e-05 -9.1091578724444844e-06 4.5702108764089644e-05 -3.659295089164516e-05 -9.1091578724444844e-06
0.0020400000000000045 4.588684987538727e-05 -3.6635583455790766e-05 -9.2512664195965044e-06 4.588684987538727e-05 -3.6635583455790766e-05 -9.2512664195965044e-06
0.0020500000000000045 4.6057380131969694e-05 -3.666400516522117e-05 -9.3933749667485245e-06 4.6057380131969694e-05 -3.666400516522117e-05 -9.3933749667485245e-06
0.0020600000000000045 4.6227910388552118e-05 -3.6720848584081978e-05 -9.5354835139005445e-06 4.6227910388552118e-05 -3.6720848584081978e-05 -9.5354835139005445e-06
0.0020700000000000046 4.6426862354564946e-05 -3.6749270293512382e-05 -9.6633812063373625e-06 4.6426862354564946e-05 -3.6749270293512382e-05 -9.6633812063373625e-06
0.0020800000000000046 4.659739261114737e-05 -3.6791902857657988e-05 -9.8125951808469836e-06 4.659739261114737e-05 -3.6791902857657988e-05 -9.8125951808469836e-06
0.0020900000000000046 4.6782133722444996e-05 -3.6834535421803594e-05 -9.9475983006414026e-06 4.6782133722444996e-05 -3.6834535421803594e-05 -9.9475983006414026e-06
0.0021000000000000046 4.6938453124312218e-05 -3.6862957131233998e-05 -1.0089706847793423e-05 4.6938453124312218e-05 -3.6862957131233998e-05 -1.0089706847793423e-05
0.0021100000000000047 4.7123194235609844e-05 -3.6905589695379604e-05 -1.0231815394945443e-05 4.7123194235609844e-05 -3.6905589695379604e-05 -1.0231815394945443e-05
0.0021200000000000047 4.730793534690747e-05 -3.6934011404810008e-05 -1.0359713087382261e-05 4.730793534690747e-05 -3.6934011404810008e-05 -1.0359713087382261e-05
0.0021300000000000047 4.7464254748774692e-05 -3.6962433114240412e-05 -1.0501821634534281e-05 4.7464254748774692e-05 -3.6962433114240412e-05 -1.0501821634534281e-05
0.0021400000000000047 4.7648995860072318e-05 -3.7005065678386018e-05 -1.06368247543287e-05 4.7648995860072318e-05 -3.7005065678386018e-05 -1.06368247543287e-05
0.0021500000000000048 4.7819526116654743e-05 -3.7047698242531624e-05 -1.077893330148072e-05 4.7819526116654743e-05 -3.7047698242531624e-05 -1.077893330148072e-05
0.0021600000000000048 4.7990056373237167e-05 -3.7061909097246826e-05 -1.0913936421275139e-05 4.7990056373237167e-05 -3.7061909097246826e-05 -1.0913936421275139e-05
0.0021700000000000048 4.8146375775104389e-05 -3.7104541661392432e-05 -1.1048939541069558e-05 4.8146375775104389e-05 -3.7104541661392432e-05 -1.1048939541069558e-05
0.0021800000000000049 4.8331116886402015e-05 -3.7132963370822836e-05 -1.1183942660863977e-05 4.8331116886402015e-05 -3.7132963370822836e-05 -1.1183942660863977e-05
0.0021900000000000049 4.8487436288269237e-05 -3.7175595934968442e-05 -1.1333156635373598e-05 4.8487436288269237e-05 -3.7175595934968442e-05 -1.1333156635373598e-05
0.0022000000000000049 4.8657966544851661e-05 -3.7189806789683644e-05 -1.1461054327810416e-05 4.8657966544851661e-05 -3.7189806789683644e-05 -1.1461054327810416e-05
0.0022100000000000049 4.8828496801434085e-05 -3.723243935382925e-05 -1.1603162874962436e-05 4.8828496801434085e-05 -3.723243935382925e-05 -1.1603162874962436e-05
0.002220000000000005 4.8984816203301307e-05 -3.7260861063259654e-05 -1.1738165994756855e-05 4.8984816203301307e-05 -3.7260861063259654e-05 -1.1738165994756855e-05
0.002230000000000005 4.9155346459883731e-05 -3.7289282772690058e-05 -1.1873169114551274e-05 4.9155346459883731e-05 -3.7289282772690058e-05 -1.1873169114551274e-05
0.002240000000000005 4.9325876716466155e-05 -3.7317704482120462e-05 -1.2008172234345693e-05 4.9325876716466155e-05 -3.7317704482120462e-05 -1.2008172234345693e-05
0.002250000000000005 4.9482196118333377e-05 -3.7331915336835664e-05 -1.2143175354140112e-05 4.9482196118333377e-05 -3.7331915336835664e-05 -1.2143175354140112e-05
0.0022600000000000051 4.9666937229631003e-05 -3.737454790098127e-05 -1.2285283901292132e-05 4.9666937229631003e-05 -3.737454790098127e-05 -1.2285283901292132e-05
0.0022700000000000051 4.9823256631498225e-05 -3.7402969610411674e-05 -1.2420287021086551e-05 4.9823256631498225e-05 -3.7402969610411674e-05 -1.2420287021086551e-05
0.0022800000000000051 4.9993786888080649e-05 -3.744560217455728e-05 -1.255529014088097e-05 4.9993786888080649e-05 -3.744560217455728e-05 -1.255529014088097e-05
0.0022900000000000051 5.0135895435232669e-05 -3.744560217455728e-05 -1.2690293260675389e-05 5.0135895435232669e-05 -3.744560217455728e-05 -1.2690293260675389e-05
0.0023000000000000052 5.0306425691815093e-05 -3.7474023883987684e-05 -1.2825296380469808e-05 5.0306425691815093e-05 -3.7474023883987684e-05 -1.2825296380469808e-05
0.0023100000000000052 5.0476955948397517e-05 -3.751665644813329e-05 -1.2960299500264227e-05 5.0476955948397517e-05 -3.751665644813329e-05 -1.2960299500264227e-05
0.0023200000000000052 5.0619064495549537e-05 -3.7530867302848492e-05 -1.3102408047416247e-05 5.0619064495549537e-05 -3.7530867302848492e-05 -1.3102408047416247e-05
0.0023300000000000052 5.0789594752131961e-05 -3.7559289012278896e-05 -1.3230305739853065e-05 5.0789594752131961e-05 -3.7559289012278896e-05 -1.3230305739853065e-05
0.0023400000000000053 5.0945914153999183e-05 -3.75877107217093e-05 -1.3358203432289883e-05 5.0945914153999183e-05 -3.75877107217093e-05 -1.3358203432289883e-05
0.0023500000000000053 5.1102233555866405e-05 -3.7616132431139704e-05 -1.3507417406799505e-05 5.1102233555866405e-05 -3.7616132431139704e-05 -1.3507417406799505e-05
0.0023600000000000053 5.1272763812448829e-05 -3.7630343285854906e-05 -1.3635315099236323e-05 5.1272763812448829e-05 -3.7630343285854906e-05 -1.3635315099236323e-05
0.0023700000000000053 5.1414872359600849e-05 -3.7644554140570108e-05 -1.3766765505351941e-05 5.1414872359600849e-05 -3.7644554140570108e-05 -1.3766765505351941e-05
0.0023800000000000054 5.1571191761468071e-05 -3.7672975850000512e-05 -1.389821591146756e-05 5.1571191761468071e-05 -3.7672975850000512e-05 -1.389821591146756e-05
0.0023900000000000054 5.1727511163335294e-05 -3.7687186704715714e-05 -1.404032445861958e-05 5.1727511163335294e-05 -3.7687186704715714e-05 -1.404032445861958e-05
0.0024000000000000054 5.1883830565202516e-05 -3.7715608414146118e-05 -1.4168222151056398e-05 5.1883830565202516e-05 -3.7715608414146118e-05 -1.4168222151056398e-05
0.0024100000000000055 5.2040149967069738e-05 -3.772981926886132e-05 -1.4303225270850817e-05 5.2040149967069738e-05 -3.772981926886132e-05 -1.4303225270850817e-05
0.0024200000000000055 5.219646936893696e-05 -3.7758240978291724e-05 -1.4438228390645236e-05 5.219646936893696e-05 -3.7758240978291724e-05 -1.4438228390645236e-05
0.0024300000000000055 5.233857791608898e-05 -3.7772451833006926e-05 -1.4566126083082054e-05 5.233857791608898e-05 -3.7772451833006926e-05 -1.4566126083082054e-05
0.0024400000000000055 5.2509108172671404e-05 -3.780087354243733e-05 -1.4697576489197672e-05 5.2509108172671404e-05 -3.780087354243733e-05 -1.4697576489197672e-05
0.0024500000000000056 5.2651216719823424e-05 -3.780087354243733e-05 -1.4829026895313291e-05 5.2651216719823424e-05 -3.780087354243733e-05 -1.4829026895313291e-05
0.0024600000000000056 5.2793325266975444e-05 -3.7815084397152532e-05 -1.496403001510771e-05 5.2793325266975444e-05 -3.7815084397152532e-05 -1.496403001510771e-05
0.0024700000000000056 5.2935433814127464e-05 -3.7843506106582936e-05 -1.5099033134902129e-05 5.2935433814127464e-05 -3.7843506106582936e-05 -1.5099033134902129e-05
0.0024800000000000056 5.3077542361279484e-05 -3.7857716961298138e-05 -1.5234036254696548e-05 5.3077542361279484e-05 -3.7857716961298138e-05 -1.5234036254696548e-05
0.0024900000000000057 5.3248072617861908e-05 -3.787192781601334e-05 -1.5361933947133366e-05 5.3248072617861908e-05 -3.787192781601334e-05 -1.5361933947133366e-05
0.0025000000000000057 5.3375970310298726e-05 -3.7886138670728542e-05 -1.5489831639570184e-05 5.3375970310298726e-05 -3.7886138670728542e-05 -1.5489831639570184e-05
0.0025100000000000057 5.3518078857450746e-05 -3.7914560380158946e-05 -1.5624834759364603e-05 5.3518078857450746e-05 -3.7914560380158946e-05 -1.5624834759364603e-05
0.0025200000000000057 5.3674398259317968e-05 -3.7928771234874148e-05 -1.5752732451801421e-05 5.3674398259317968e-05 -3.7928771234874148e-05 -1.5752732451801421e-05
0.0025300000000000058 5.3816506806469988e-05 -3.794298208958935e-05 -1.588773557159584e-05 5.3816506806469988e-05 -3.794298208958935e-05 -1.588773557159584e-05
0.0025400000000000058 5.397282620833721e-05 -3.7957192944304552e-05 -1.6012080550353858e-05 5.397282620833721e-05 -3.7957192944304552e-05 -1.6012080550353858e-05
0.0025500000000000058 5.411493475548923e-05 -3.7957192944304552e-05 -1.6139978242790676e-05 5.411493475548923e-05 -3.7957192944304552e-05 -1.6139978242790676e-05
0.0025600000000000058 5.425704330264125e-05 -3.7971403799019754e-05 -1.6278534076263895e-05 5.425704330264125e-05 -3.7971403799019754e-05 -1.6278534076263895e-05
0.0025700000000000059 5.4384940995078068e-05 -3.7985614653734956e-05 -1.6406431768700713e-05 5.4384940995078068e-05 -3.7985614653734956e-05 -1.6406431768700713e-05
0.0025800000000000059 5.4527049542230088e-05 -3.7999825508450158e-05 -1.6537882174816332e-05 5.4527049542230088e-05 -3.7999825508450158e-05 -1.6537882174816332e-05
0.0025900000000000059 5.4654947234666906e-05 -3.7999825508450158e-05 -1.666577986725315e-05 5.4654947234666906e-05 -3.7999825508450158e-05 -1.666577986725315e-05
0.002600000000000006 5.4811266636534128e-05 -3.7999825508450158e-05 -1.6790124846011167e-05 5.4811266636534128e-05 -3.7999825508450158e-05 -1.6790124846011167e-05
0.002610000000000006 5.4953375183686148e-05 -3.8028247217880562e-05 -1.6918022538447985e-05 5.4953375183686148e-05 -3.8028247217880562e-05 -1.6918022538447985e-05
0.002620000000000006 5.5081272876122966e-05 -3.8028247217880562e-05 -1.7053025658242404e-05 5.5081272876122966e-05 -3.8028247217880562e-05 -1.7053025658242404e-05
0.002630000000000006 5.5223381423274986e-05 -3.8042458072595764e-05 -1.7180923350679222e-05 5.5223381423274986e-05 -3.8042458072595764e-05 -1.7180923350679222e-05
0.0026400000000000061 5.5365489970427006e-05 -3.8056668927310966e-05 -1.7308821043116041e-05 5.5365489970427006e-05 -3.8056668927310966e-05 -1.7308821043116041e-05
0.0026500000000000061 5.5493387662863825e-05 -3.8056668927310966e-05 -1.7429613308195258e-05 5.5493387662863825e-05 -3.8056668927310966e-05 -1.7429613308195258e-05
0.0026600000000000061 5.5635496210015845e-05 -3.8070879782026168e-05 -1.7564616427989677e-05 5.5635496210015845e-05 -3.8070879782026168e-05 -1.7564616427989677e-05
0.0026700000000000061 5.5749183047737461e-05 -3.8070879782026168e-05 -1.7688961406747694e-05 5.5749183047737461e-05 -3.8070879782026168e-05 -1.7688961406747694e-05
0.0026800000000000062 5.5891291594889481e-05 -3.8070879782026168e-05 -1.7809753671826911e-05 5.5891291594889481e-05 -3.8070879782026168e-05 -1.7809753671826911e-05
0.0026900000000000062 5.6019189287326299e-05 -3.8070879782026168e-05 -1.794120407794253e-05 5.6019189287326299e-05 -3.8070879782026168e-05 -1.794120407794253e-05
0.0027000000000000062 5.6147086979763117e-05 -3.8070879782026168e-05 -1.8072654484058148e-05 5.6147086979763117e-05 -3.8070879782026168e-05 -1.8072654484058148e-05
0.0027100000000000062 5.6289195526915137e-05 -3.8099301491456572e-05 -1.8193446749137365e-05 5.6289195526915137e-05 -3.8099301491456572e-05 -1.8193446749137365e-05
0.0027200000000000063 5.6402882364636753e-05 -3.808509063674137e-05 -1.8324897155252984e-05 5.6402882364636753e-05 -3.808509063674137e-05 -1.8324897155252984e-05
0.0027300000000000063 5.6544990911788773e-05 -3.8099301491456572e-05 -1.8451018490850402e-05 5.6544990911788773e-05 -3.8099301491456572e-05 -1.8451018490850402e-05
0.0027400000000000063 5.6672888604225591e-05 -3.808509063674137e-05 -1.8575363469608419e-05 5.6672888604225591e-05 -3.808509063674137e-05 -1.8575363469608419e-05
0.0027500000000000063 5.6786575441947207e-05 -3.8113512346171774e-05 -1.8701484805205837e-05 5.6786575441947207e-05 -3.8113512346171774e-05 -1.8701484805205837e-05
0.0027600000000000064 5.6914473134384025e-05 -3.8099301491456572e-05 -1.8827606140803255e-05 5.6914473134384025e-05 -3.8099301491456572e-05 -1.8827606140803255e-05
0.0027700000000000064 5.7042370826820843e-05 -3.8113512346171774e-05 -1.8950174762721872e-05 5.7042370826820843e-05 -3.8113512346171774e-05 -1.8950174762721872e-05
