Time	VR	Vcn	Vbn	Van	Vbc	Vac	Vab	Vca
0.0264	179.559	-59.564	119.999	-60.4348	179.563	0.870801	-180.433	-0.870801
0.02641	179.163	-59.1708	119.996	-60.8252	179.167	1.65435	-180.821	-1.65435
0.02642	178.765	-58.7768	119.991	-61.2147	178.768	2.43787	-181.206	-2.43787
0.02643	178.364	-58.382	119.985	-61.6034	178.367	3.22136	-181.589	-3.22136
0.02644	177.96	-57.9864	119.977	-61.9912	177.964	4.0048	-181.969	-4.0048
0.02645	177.554	-57.5899	119.968	-62.3781	177.558	4.78818	-182.346	-4.78818
0.02646	177.146	-57.1926	119.957	-62.7641	177.149	5.5715	-182.721	-5.5715
0.02647	176.735	-56.7945	119.944	-63.1492	176.738	6.35474	-183.093	-6.35474
0.02648	176.321	-56.3956	119.929	-63.5335	176.324	7.13789	-183.462	-7.13789
0.02649	175.905	-55.9959	119.912	-63.9168	175.908	7.92093	-183.829	-7.92093
0.0265	175.486	-55.5953	119.894	-64.2992	175.49	8.70387	-184.194	-8.70387
0.02651	175.065	-55.194	119.875	-64.6807	175.069	9.48668	-184.555	-9.48668
0.02652	174.642	-54.792	119.853	-65.0613	174.645	10.2694	-184.914	-10.2694
0.02653	174.216	-54.3891	119.83	-65.441	174.219	11.0519	-185.271	-11.0519
0.02654	173.787	-53.9855	119.805	-65.8197	173.79	11.8343	-185.625	-11.8343
0.02655	173.356	-53.581	119.778	-66.1975	173.359	12.6165	-185.976	-12.6165
0.02656	172.922	-53.1759	119.75	-66.5744	172.926	13.3985	-186.324	-13.3985
0.02657	172.487	-52.77	119.72	-66.9503	172.49	14.1803	-186.67	-14.1803
0.02658	172.048	-52.3633	119.688	-67.3252	172.052	14.9619	-187.014	-14.9619
0.02659	171.607	-51.9559	119.655	-67.6992	171.611	15.7434	-187.354	-15.7434
0.0266	171.164	-51.5477	119.62	-68.0723	171.168	16.5246	-187.692	-16.5246
0.02661	170.718	-51.1388	119.583	-68.4443	170.722	17.3055	-188.027	-17.3055
0.02662	170.27	-50.7292	119.544	-68.8154	170.274	18.0862	-188.36	-18.0862
0.02663	169.82	-50.3189	119.504	-69.1856	169.823	18.8667	-188.69	-18.8667
0.02664	169.367	-49.9078	119.462	-69.5547	169.37	19.6469	-189.017	-19.6469
0.02665	168.911	-49.4961	119.419	-69.9229	168.915	20.4268	-189.342	-20.4268
0.02666	168.454	-49.0836	119.373	-70.29	168.457	21.2064	-189.663	-21.2064
0.02667	167.994	-48.6704	119.326	-70.6562	167.997	21.9857	-189.983	-21.9857
0.02668	167.531	-48.2566	119.278	-71.0213	167.534	22.7647	-190.299	-22.7647
0.02669	167.066	-47.842	119.227	-71.3855	167.069	23.5434	-190.613	-23.5434
0.0267	166.599	-47.4268	119.175	-71.7486	166.602	24.3218	-190.924	-24.3218
0.02671	166.129	-47.0109	119.121	-72.1107	166.132	25.0998	-191.232	-25.0998
0.02672	165.657	-46.5944	119.066	-72.4718	165.66	25.8774	-191.538	-25.8774
0.02673	165.183	-46.1771	119.009	-72.8318	165.186	26.6547	-191.841	-26.6547
0.02674	164.706	-45.7593	118.95	-73.1909	164.709	27.4316	-192.141	-27.4316
0.02675	164.227	-45.3407	118.889	-73.5488	164.23	28.2081	-192.438	-28.2081
0.02676	163.745	-44.9216	118.827	-73.9058	163.749	28.9842	-192.733	-28.9842
0.02677	163.262	-44.5017	118.763	-74.2617	163.265	29.7599	-193.025	-29.7599
0.02678	162.776	-44.0813	118.698	-74.6165	162.779	30.5352	-193.314	-30.5352
0.02679	162.287	-43.6602	118.63	-74.9703	162.291	31.31	-193.601	-31.31
0.0268	161.797	-43.2385	118.561	-75.323	161.8	32.0844	-193.884	-32.0844
0.02681	161.304	-42.8162	118.491	-75.6746	161.307	32.8584	-194.165	-32.8584
0.02682	160.808	-42.3933	118.418	-76.0252	160.812	33.6318	-194.443	-33.6318
0.02683	160.311	-41.9698	118.344	-76.3746	160.314	34.4048	-194.719	-34.4048
0.02684	159.811	-41.5457	118.269	-76.723	159.814	35.1773	-194.992	-35.1773
0.02685	159.309	-41.121	118.191	-77.0703	159.312	35.9493	-195.261	-35.9493
0.02686	158.805	-40.6957	118.112	-77.4165	158.808	36.7208	-195.529	-36.7208
0.02687	158.298	-40.2698	118.031	-77.7616	158.301	37.4918	-195.793	-37.4918
0.02688	157.789	-39.8434	117.949	-78.1056	157.792	38.2623	-196.054	-38.2623
0.02689	157.278	-39.4164	117.865	-78.4485	157.281	39.0321	-196.313	-39.0321
0.0269	156.765	-38.9888	117.779	-78.7903	156.768	39.8015	-196.569	-39.8015
0.02691	156.249	-38.5607	117.691	-79.1309	156.252	40.5703	-196.822	-40.5703
0.02692	155.731	-38.132	117.602	-79.4705	155.734	41.3385	-197.073	-41.3385
0.02693	155.211	-37.7028	117.512	-79.8089	155.214	42.1061	-197.32	-42.1061
0.02694	154.689	-37.2731	117.419	-80.1461	154.692	42.8731	-197.565	-42.8731
0.02695	154.165	-36.8428	117.325	-80.4823	154.168	43.6395	-197.807	-43.6395
0.02696	153.638	-36.412	117.229	-80.8173	153.641	44.4053	-198.046	-44.4053
0.02697	153.109	-35.9807	117.132	-81.1511	153.112	45.1704	-198.283	-45.1704
0.02698	152.578	-35.5488	117.032	-81.4838	152.581	45.9349	-198.516	-45.9349
0.02699	152.045	-35.1165	116.932	-81.8153	152.048	46.6988	-198.747	-46.6988
0.027	151.51	-34.6837	116.829	-82.1457	151.513	47.462	-198.975	-47.462
0.02701	150.972	-34.2503	116.725	-82.4748	150.975	48.2245	-199.2	-48.2245
0.02702	150.433	-33.8165	116.619	-82.8029	150.436	48.9863	-199.422	-48.9863
0.02703	149.891	-33.3822	116.512	-83.1297	149.894	49.7475	-199.642	-49.7475
0.02704	149.347	-32.9475	116.403	-83.4554	149.35	50.5079	-199.858	-50.5079
0.02705	148.801	-32.5122	116.292	-83.7799	148.804	51.2676	-200.072	-51.2676
0.02706	148.253	-32.0765	116.18	-84.1031	148.256	52.0266	-200.283	-52.0266
0.02707	147.703	-31.6404	116.065	-84.4252	147.706	52.7849	-200.491	-52.7849
0.02708	147.151	-31.2038	115.95	-84.7461	147.154	53.5423	-200.696	-53.5423
0.02709	146.596	-30.7667	115.832	-85.0658	146.599	54.2991	-200.898	-54.2991
0.0271	146.04	-30.3292	115.713	-85.3843	146.043	55.055	-201.098	-55.055
0.02711	145.481	-29.8913	115.593	-85.7015	145.484	55.8102	-201.294	-55.8102
0.02712	144.921	-29.453	115.47	-86.0176	144.923	56.5646	-201.488	-56.5646
0.02713	144.358	-29.0142	115.346	-86.3324	144.361	57.3182	-201.679	-57.3182
0.02714	143.793	-28.5751	115.221	-86.646	143.796	58.071	-201.867	-58.071
0.02715	143.226	-28.1355	115.094	-86.9584	143.229	58.8229	-202.052	-58.8229
0.02716	142.658	-27.6955	114.965	-87.2695	142.66	59.574	-202.234	-59.574
0.02717	142.087	-27.2551	114.834	-87.5794	142.09	60.3243	-202.414	-60.3243
0.02718	141.514	-26.8144	114.702	-87.888	141.517	61.0737	-202.59	-61.0737
0.02719	140.939	-26.3732	114.569	-88.1954	140.942	61.8222	-202.764	-61.8222
0.0272	140.362	-25.9317	114.433	-88.5016	140.365	62.5699	-202.935	-62.5699
0.02721	139.783	-25.4898	114.296	-88.8065	139.786	63.3166	-203.103	-63.3166
0.02722	139.202	-25.0476	114.158	-89.1101	139.205	64.0625	-203.268	-64.0625
0.02723	138.619	-24.605	114.017	-89.4124	138.622	64.8074	-203.43	-64.8074
0.02724	138.035	-24.162	113.875	-89.7135	138.037	65.5515	-203.589	-65.5515
0.02725	137.448	-23.7187	113.732	-90.0133	137.451	66.2946	-203.745	-66.2946
0.02726	136.859	-23.2751	113.587	-90.3119	136.862	67.0367	-203.899	-67.0367
0.02727	136.269	-22.8312	113.44	-90.6091	136.271	67.778	-204.049	-67.778
0.02728	135.676	-22.3869	113.292	-90.9051	135.679	68.5182	-204.197	-68.5182
0.02729	135.081	-21.9423	113.142	-91.1997	135.084	69.2575	-204.342	-69.2575
0.0273	134.485	-21.4973	112.99	-91.4931	134.488	69.9958	-204.483	-69.9958
0.02731	133.887	-21.0521	112.837	-91.7852	133.889	70.7331	-204.622	-70.7331
0.02732	133.286	-20.6066	112.682	-92.0759	133.289	71.4693	-204.758	-71.4693
0.02733	132.684	-20.1608	112.526	-92.3654	132.687	72.2046	-204.891	-72.2046
0.02734	132.08	-19.7147	112.368	-92.6535	132.083	72.9389	-205.022	-72.9389
0.02735	131.474	-19.2683	112.209	-92.9404	131.477	73.6721	-205.149	-73.6721
0.02736	130.866	-18.8216	112.047	-93.2259	130.869	74.4042	-205.273	-74.4042
0.02737	130.257	-18.3747	111.885	-93.5101	130.259	75.1353	-205.395	-75.1353
0.02738	129.645	-17.9275	111.72	-93.7929	129.648	75.8654	-205.513	-75.8654
0.02739	129.032	-17.4801	111.554	-94.0744	129.035	76.5943	-205.629	-76.5943
0.0274	128.417	-17.0324	111.387	-94.3546	128.419	77.3222	-205.742	-77.3222
0.02741	127.8	-16.5845	111.218	-94.6335	127.802	78.049	-205.851	-78.049
0.02742	127.181	-16.1363	111.047	-94.911	127.183	78.7746	-205.958	-78.7746
0.02743	126.56	-15.6879	110.875	-95.1871	126.563	79.4992	-206.062	-79.4992
0.02744	125.938	-15.2393	110.701	-95.4619	125.94	80.2226	-206.163	-80.2226
0.02745	125.314	-14.7905	110.526	-95.7353	125.316	80.9448	-206.261	-80.9448
0.02746	124.688	-14.3414	110.349	-96.0074	124.69	81.666	-206.356	-81.666
0.02747	124.06	-13.8922	110.17	-96.2781	124.062	82.3859	-206.448	-82.3859
0.02748	123.43	-13.4427	109.99	-96.5475	123.433	83.1047	-206.538	-83.1047
0.02749	122.799	-12.9931	109.808	-96.8154	122.802	83.8223	-206.624	-83.8223
0.0275	122.166	-12.5433	109.625	-97.082	122.169	84.5387	-206.707	-84.5387
0.02751	121.531	-12.0933	109.44	-97.3473	121.534	85.254	-206.788	-85.254
0.02752	120.895	-11.6431	109.254	-97.6111	120.897	85.968	-206.865	-85.968
0.02753	120.257	-11.1928	109.066	-97.8735	120.259	86.6807	-206.94	-86.6807
0.02754	119.617	-10.7423	108.877	-98.1346	119.619	87.3923	-207.011	-87.3923
0.02755	118.975	-10.2916	108.686	-98.3943	118.977	88.1026	-207.08	-88.1026
0.02756	118.332	-9.84085	108.493	-98.6525	118.334	88.8117	-207.146	-88.8117
0.02757	117.687	-9.38992	108.299	-98.9094	117.689	89.5195	-207.209	-89.5195
0.02758	117.04	-8.93885	108.104	-99.1648	117.042	90.226	-207.268	-90.226
0.02759	116.392	-8.48766	107.906	-99.4189	116.394	90.9312	-207.325	-90.9312
0.0276	115.742	-8.03634	107.708	-99.6715	115.744	91.6352	-207.379	-91.6352
0.02761	115.09	-7.58491	107.508	-99.9227	115.092	92.3378	-207.43	-92.3378
0.02762	114.437	-7.13338	107.306	-100.173	114.439	93.0391	-207.478	-93.0391
0.02763	113.782	-6.68174	107.103	-100.421	113.784	93.7392	-207.523	-93.7392
0.02764	113.125	-6.23	106.898	-100.668	113.128	94.4378	-207.566	-94.4378
0.02765	112.467	-5.77818	106.691	-100.913	112.47	95.1352	-207.605	-95.1352
0.02766	111.808	-5.32628	106.484	-101.157	111.81	95.8312	-207.641	-95.8312
0.02767	111.146	-4.8743	106.274	-101.4	111.149	96.5258	-207.674	-96.5258
0.02768	110.483	-4.42225	106.063	-101.641	110.486	97.219	-207.705	-97.219
0.02769	109.819	-3.97014	105.851	-101.881	109.821	97.9109	-207.732	-97.9109
0.0277	109.153	-3.51797	105.637	-102.119	109.155	98.6014	-207.757	-98.6014
0.02771	108.485	-3.06575	105.422	-102.356	108.488	99.2904	-207.778	-99.2904
0.02772	107.816	-2.61349	105.205	-102.592	107.818	99.9781	-207.797	-99.9781
0.02773	107.146	-2.16119	104.987	-102.826	107.148	100.664	-207.812	-100.664
0.02774	106.474	-1.70886	104.767	-103.058	106.476	101.349	-207.825	-101.349
0.02775	105.8	-1.25651	104.545	-103.289	105.802	102.033	-207.834	-102.033
0.02776	105.125	-0.804137	104.323	-103.519	105.127	102.714	-207.841	-102.714
0.02777	104.448	-0.351753	104.098	-103.747	104.45	103.395	-207.845	-103.395
0.02778	207.841	0.100531	103.872	-103.973	103.772	104.074	-207.846	-104.074
0.02779	207.839	0.552918	103.645	-104.198	103.092	104.751	-207.843	-104.751
0.0278	207.834	1.0053	103.416	-104.422	102.411	105.427	-207.838	-105.427
0.02781	207.826	1.45766	103.186	-104.644	101.728	106.101	-207.83	-106.101
0.02782	207.815	1.91001	102.954	-104.864	101.044	106.774	-207.819	-106.774
0.02783	207.801	2.36233	102.721	-105.084	100.359	107.446	-207.805	-107.446
0.02784	207.784	2.81461	102.487	-105.301	99.6721	108.116	-207.788	-108.116
0.02785	207.764	3.26685	102.251	-105.518	98.9838	108.784	-207.768	-108.784
0.02786	207.741	3.71905	102.013	-105.732	98.2941	109.451	-207.745	-109.451
0.02787	207.716	4.17119	101.774	-105.945	97.603	110.117	-207.72	-110.117
0.02788	207.687	4.62328	101.534	-106.157	96.9106	110.78	-207.691	-110.78
0.02789	207.655	5.0753	101.292	-106.367	96.2167	111.443	-207.659	-111.443
0.0279	207.621	5.52725	101.049	-106.576	95.5215	112.103	-207.625	-112.103
0.02791	207.583	5.97912	100.804	-106.783	94.8249	112.762	-207.587	-112.762
0.02792	207.542	6.4309	100.558	-106.989	94.1269	113.42	-207.547	-113.42
0.02793	207.499	6.88259	100.31	-107.193	93.4277	114.075	-207.503	-114.075
0.02794	207.453	7.33419	100.061	-107.395	92.7271	114.73	-207.457	-114.73
0.02795	207.403	7.78568	99.8108	-107.597	92.0252	115.382	-207.407	-115.382
0.02796	207.351	8.23706	99.559	-107.796	91.3219	116.033	-207.355	-116.033
0.02797	207.296	8.68832	99.3057	-107.994	90.6174	116.682	-207.3	-116.682
0.02798	207.237	9.13946	99.0511	-108.191	89.9116	117.33	-207.242	-117.33
0.02799	207.176	9.59047	98.795	-108.385	89.2045	117.976	-207.18	-117.976
0.028	207.112	10.0413	98.5375	-108.579	88.4961	118.62	-207.116	-118.62
0.02801	207.045	10.4921	98.2786	-108.771	87.7865	119.263	-207.049	-119.263
0.02802	206.975	10.9427	98.0183	-108.961	87.0757	119.904	-206.979	-119.904
0.02803	206.902	11.3931	97.7567	-109.15	86.3636	120.543	-206.906	-120.543
0.02804	206.826	11.8433	97.4936	-109.337	85.6502	121.18	-206.831	-121.18
0.02805	206.748	12.2934	97.2291	-109.523	84.9357	121.816	-206.752	-121.816
0.02806	206.666	12.7434	96.9633	-109.707	84.22	122.45	-206.67	-122.45
0.02807	206.581	13.1931	96.6961	-109.889	83.503	123.082	-206.585	-123.082
0.02808	206.494	13.6427	96.4275	-110.07	82.7849	123.713	-206.498	-123.713
0.02809	206.403	14.092	96.1576	-110.25	82.0656	124.342	-206.407	-124.342
0.0281	206.31	14.5412	95.8862	-110.427	81.3451	124.969	-206.314	-124.969
0.02811	206.213	14.9901	95.6136	-110.604	80.6234	125.594	-206.217	-125.594
0.02812	206.114	15.4389	95.3395	-110.778	79.9007	126.217	-206.118	-126.217
0.02813	206.011	15.8874	95.0641	-110.951	79.1767	126.839	-206.016	-126.839
0.02814	205.906	16.3357	94.7874	-111.123	78.4517	127.459	-205.91	-127.459
0.02815	205.798	16.7837	94.5093	-111.293	77.7255	128.077	-205.802	-128.077
0.02816	205.687	17.2316	94.2298	-111.461	76.9983	128.693	-205.691	-128.693
0.02817	205.573	17.6791	93.9491	-111.628	76.2699	129.307	-205.577	-129.307
0.02818	205.456	18.1265	93.6669	-111.793	75.5405	129.92	-205.46	-129.92
0.02819	205.336	18.5735	93.3835	-111.957	74.81	130.531	-205.341	-130.531
0.0282	205.214	19.0203	93.0987	-112.119	74.0784	131.139	-205.218	-131.139
0.02821	205.088	19.4669	92.8126	-112.28	73.3458	131.746	-205.092	-131.746
0.02822	204.959	19.9131	92.5252	-112.438	72.6121	132.351	-204.964	-132.351
0.02823	204.828	20.3591	92.2365	-112.596	71.8774	132.955	-204.832	-132.955
0.02824	204.694	20.8048	91.9465	-112.751	71.1417	133.556	-204.698	-133.556
0.02825	204.556	21.2502	91.6551	-112.905	70.4049	134.155	-204.56	-134.155
0.02826	204.416	21.6953	91.3625	-113.058	69.6672	134.753	-204.42	-134.753
0.02827	204.273	22.14	91.0685	-113.209	68.9285	135.349	-204.277	-135.349
0.02828	204.127	22.5845	90.7733	-113.358	68.1888	135.942	-204.131	-135.942
0.02829	203.978	23.0286	90.4767	-113.505	67.4481	136.534	-203.982	-136.534
0.0283	203.826	23.4725	90.1789	-113.651	66.7065	137.124	-203.83	-137.124
0.02831	203.672	23.9159	89.8798	-113.796	65.9639	137.712	-203.676	-137.712
0.02832	203.514	24.3591	89.5795	-113.939	65.2204	138.298	-203.518	-138.298
0.02833	203.353	24.8019	89.2778	-114.08	64.4759	138.882	-203.357	-138.882
0.02834	203.19	25.2443	88.9749	-114.219	63.7306	139.464	-203.194	-139.464
0.02835	203.024	25.6864	88.6707	-114.357	62.9843	140.044	-203.028	-140.044
0.02836	202.855	26.1281	88.3653	-114.493	62.2371	140.622	-202.859	-140.622
0.02837	202.683	26.5695	88.0586	-114.628	61.4891	141.198	-202.687	-141.198
0.02838	202.508	27.0105	87.7506	-114.761	60.7402	141.772	-202.512	-141.772
0.02839	202.33	27.451	87.4414	-114.892	59.9904	142.343	-202.334	-142.343
0.0284	202.149	27.8912	87.131	-115.022	59.2397	142.913	-202.153	-142.913
0.02841	201.966	28.331	86.8193	-115.15	58.4883	143.481	-201.97	-143.481
0.02842	201.779	28.7704	86.5064	-115.277	57.7359	144.047	-201.783	-144.047
0.02843	201.59	29.2094	86.1922	-115.402	56.9828	144.611	-201.594	-144.611
0.02844	201.398	29.648	85.8769	-115.525	56.2289	145.173	-201.402	-145.173
0.02845	201.203	30.0862	85.5603	-115.646	55.4741	145.733	-201.207	-145.733
0.02846	201.005	30.5239	85.2425	-115.766	54.7186	146.29	-201.009	-146.29
0.02847	200.804	30.9612	84.9235	-115.885	53.9623	146.846	-200.808	-146.846
0.02848	200.601	31.398	84.6032	-116.001	53.2052	147.399	-200.605	-147.399
0.02849	200.394	31.8344	84.2818	-116.116	52.4474	147.951	-200.398	-147.951
0.0285	200.185	32.2704	83.9592	-116.23	51.6888	148.5	-200.189	-148.5
0.02851	199.973	32.7059	83.6354	-116.341	50.9295	149.047	-199.977	-149.047
0.02852	199.758	33.1409	83.3104	-116.451	50.1695	149.592	-199.762	-149.592
0.02853	199.54	33.5755	82.9842	-116.56	49.4087	150.135	-199.544	-150.135
0.02854	199.319	34.0095	82.6568	-116.666	48.6473	150.676	-199.323	-150.676
0.02855	199.096	34.4431	82.3283	-116.771	47.8851	151.215	-199.1	-151.215
0.02856	198.869	34.8762	81.9986	-116.875	47.1223	151.751	-198.873	-151.751
0.02857	198.64	35.3089	81.6677	-116.977	46.3588	152.285	-198.644	-152.285
0.02858	198.408	35.741	81.3357	-117.077	45.5947	152.818	-198.412	-152.818
0.02859	198.174	36.1726	81.0025	-117.175	44.8299	153.348	-198.177	-153.348
0.0286	197.936	36.6037	80.6681	-117.272	44.0645	153.875	-197.94	-153.875
0.02861	197.696	37.0342	80.3326	-117.367	43.2984	154.401	-197.699	-154.401
0.02862	197.452	37.4643	79.996	-117.46	42.5317	154.925	-197.456	-154.925
0.02863	197.206	37.8938	79.6582	-117.552	41.7644	155.446	-197.21	-155.446
0.02864	196.957	38.3228	79.3193	-117.642	40.9966	155.965	-196.961	-155.965
0.02865	196.706	38.7512	78.9793	-117.73	40.2281	156.482	-196.71	-156.482
0.02866	196.451	39.1791	78.6381	-117.817	39.4591	156.996	-196.455	-156.996
0.02867	196.194	39.6064	78.2959	-117.902	38.6895	157.509	-196.198	-157.509
0.02868	195.934	40.0331	77.9525	-117.986	37.9194	158.019	-195.938	-158.019
0.02869	195.671	40.4593	77.608	-118.067	37.1487	158.527	-195.675	-158.527
0.0287	195.406	40.8849	77.2624	-118.147	36.3775	159.032	-195.41	-159.032
0.02871	195.137	41.31	76.9157	-118.226	35.6057	159.536	-195.141	-159.536
0.02872	194.866	41.7344	76.5679	-118.302	34.8335	160.037	-194.87	-160.037
0.02873	194.592	42.1583	76.219	-118.377	34.0608	160.536	-194.596	-160.536
0.02874	194.316	42.5815	75.8691	-118.451	33.2876	161.032	-194.32	-161.032
0.02875	194.036	43.0042	75.5181	-118.522	32.5139	161.526	-194.04	-161.526
0.02876	193.754	43.4262	75.166	-118.592	31.7398	162.018	-193.758	-162.018
0.02877	193.469	43.8476	74.8128	-118.66	30.9652	162.508	-193.473	-162.508
0.02878	193.182	44.2684	74.4585	-118.727	30.1901	162.995	-193.185	-162.995
0.02879	192.891	44.6886	74.1032	-118.792	29.4147	163.48	-192.895	-163.48
0.0288	192.598	45.1081	73.7469	-118.855	28.6388	163.963	-192.602	-163.963
0.02881	192.302	45.527	73.3895	-118.916	27.8625	164.443	-192.306	-164.443
0.02882	192.003	45.9452	73.031	-118.976	27.0858	164.922	-192.007	-164.922
0.02883	191.702	46.3628	72.6716	-119.034	26.3087	165.397	-191.706	-165.397
0.02884	191.398	46.7798	72.3111	-119.091	25.5313	165.871	-191.402	-165.871
0.02885	191.091	47.196	71.9495	-119.146	24.7535	166.342	-191.095	-166.342
0.02886	190.782	47.6116	71.587	-119.199	23.9753	166.81	-190.786	-166.81
0.02887	190.469	48.0265	71.2234	-119.25	23.1968	167.276	-190.473	-167.276
0.02888	190.155	48.4408	70.8588	-119.3	22.418	167.74	-190.158	-167.74
0.02889	189.837	48.8543	70.4932	-119.347	21.6389	168.202	-189.841	-168.202
0.0289	189.517	49.2672	70.1266	-119.394	20.8594	168.661	-189.52	-168.661
0.02891	189.193	49.6793	69.759	-119.438	20.0797	169.118	-189.197	-169.118
0.02892	188.868	50.0908	69.3904	-119.481	19.2996	169.572	-188.872	-169.572
0.02893	188.539	50.5015	69.0208	-119.522	18.5193	170.024	-188.543	-170.024
0.02894	188.208	50.9115	68.6503	-119.562	17.7387	170.473	-188.212	-170.473
0.02895	187.875	51.3208	68.2787	-119.6	16.9579	170.92	-187.878	-170.92
0.02896	187.538	51.7294	67.9062	-119.636	16.1768	171.365	-187.542	-171.365
0.02897	187.199	52.1372	67.5328	-119.67	15.3956	171.807	-187.203	-171.807
0.02898	186.857	52.5443	67.1583	-119.703	14.614	172.247	-186.861	-172.247
0.02899	186.513	52.9506	66.7829	-119.734	13.8323	172.684	-186.517	-172.684
0.029	186.166	53.3562	66.4066	-119.763	13.0504	173.119	-186.169	-173.119
0.02901	185.816	53.7611	66.0293	-119.79	12.2683	173.551	-185.82	-173.551
0.02902	185.464	54.1651	65.6511	-119.816	11.486	173.981	-185.467	-173.981
0.02903	185.109	54.5684	65.272	-119.84	10.7036	174.409	-185.112	-174.409
0.02904	184.751	54.9709	64.8919	-119.863	9.92097	174.834	-184.755	-174.834
0.02905	184.391	55.3727	64.5109	-119.884	9.13823	175.256	-184.394	-175.256
0.02906	184.028	55.7736	64.129	-119.903	8.35537	175.676	-184.032	-175.676
0.02907	183.662	56.1738	63.7462	-119.92	7.57238	176.094	-183.666	-176.094
0.02908	183.294	56.5731	63.3624	-119.936	6.78929	176.509	-183.298	-176.509
0.02909	182.924	56.9717	62.9778	-119.95	6.0061	176.921	-182.927	-176.921
0.0291	182.55	57.3695	62.5923	-119.962	5.22283	177.331	-182.554	-177.331
0.02911	182.174	57.7664	62.2059	-119.972	4.43948	177.739	-182.178	-177.739
0.02912	181.796	58.1625	61.8186	-119.981	3.65607	178.144	-181.8	-178.144
0.02913	181.415	58.5578	61.4304	-119.988	2.8726	178.546	-181.419	-178.546
0.02914	181.031	58.9522	61.0413	-119.994	2.0891	178.946	-181.035	-178.946
0.02915	180.645	59.3459	60.6514	-119.997	1.30557	179.343	-180.649	-179.343
0.02916	180.256	59.7386	60.2606	-119.999	0.522013	179.738	-180.26	-179.738
0.02917	179.865	60.1305	59.869	-120	-0.261547	180.13	-179.869	-180.13
0.02918	179.471	60.5216	59.4765	-119.998	-1.0451	180.52	-179.475	-180.52
0.02919	179.075	60.9118	59.0832	-119.995	-1.82864	180.907	-179.078	-180.907
0.0292	178.676	61.3012	58.689	-119.99	-2.61216	181.291	-178.679	-181.291
0.02921	178.274	61.6896	58.294	-119.984	-3.39564	181.673	-178.278	-181.673
0.02922	177.87	62.0772	57.8982	-119.975	-4.17907	182.053	-177.874	-182.053
0.02923	177.463	62.4639	57.5015	-119.965	-4.96244	182.429	-177.467	-182.429
0.02924	177.054	62.8498	57.104	-119.954	-5.74574	182.804	-177.058	-182.804
0.02925	176.643	63.2347	56.7057	-119.94	-6.52896	183.175	-176.646	-183.175
0.02926	176.228	63.6187	56.3066	-119.925	-7.31208	183.544	-176.232	-183.544
0.02927	175.812	64.0019	55.9068	-119.909	-8.0951	183.91	-175.815	-183.91
0.02928	175.393	64.3841	55.5061	-119.89	-8.87801	184.274	-175.396	-184.274
0.02929	174.971	64.7654	55.1046	-119.87	-9.66079	184.635	-174.975	-184.635
0.0293	174.547	65.1458	54.7023	-119.848	-10.4434	184.994	-174.55	-184.994
0.02931	174.12	65.5252	54.2993	-119.825	-11.2259	185.35	-174.124	-185.35
0.02932	173.691	65.9037	53.8955	-119.799	-12.0083	185.703	-173.695	-185.703
0.02933	173.26	66.2813	53.4909	-119.772	-12.7904	186.054	-173.263	-186.054
0.02934	172.826	66.658	53.0856	-119.744	-13.5724	186.402	-172.829	-186.402
0.02935	172.389	67.0337	52.6795	-119.713	-14.3542	186.747	-172.393	-186.747
0.02936	171.95	67.4084	52.2726	-119.681	-15.1358	187.089	-171.954	-187.089
0.02937	171.509	67.7822	51.8651	-119.647	-15.9172	187.429	-171.512	-187.429
0.02938	171.065	68.155	51.4567	-119.612	-16.6983	187.767	-171.069	-187.767
0.02939	170.619	68.5269	51.0477	-119.575	-17.4792	188.101	-170.622	-188.101
0.0294	170.17	68.8978	50.6379	-119.536	-18.2599	188.433	-170.174	-188.433
0.02941	169.719	69.2677	50.2274	-119.495	-19.0403	188.763	-169.723	-188.763
0.02942	169.266	69.6366	49.8162	-119.453	-19.8204	189.089	-169.269	-189.089
0.02943	168.81	70.0045	49.4043	-119.409	-20.6002	189.413	-168.813	-189.413
0.02944	168.351	70.3715	48.9917	-119.363	-21.3798	189.735	-168.355	-189.735
0.02945	167.891	70.7374	48.5784	-119.316	-22.159	190.053	-167.894	-190.053
0.02946	167.428	71.1023	48.1643	-119.267	-22.938	190.369	-167.431	-190.369
0.02947	166.962	71.4663	47.7497	-119.216	-23.7166	190.682	-166.966	-190.682
0.02948	166.494	71.8292	47.3343	-119.163	-24.4949	190.993	-166.498	-190.993
0.02949	166.024	72.191	46.9182	-119.109	-25.2728	191.3	-166.028	-191.3
0.0295	165.552	72.5519	46.5015	-119.053	-26.0504	191.605	-165.555	-191.605
0.02951	165.077	72.9117	46.0842	-118.996	-26.8275	191.908	-165.08	-191.908
0.02952	164.6	73.2705	45.6661	-118.937	-27.6044	192.207	-164.603	-192.207
0.02953	164.12	73.6283	45.2475	-118.876	-28.3808	192.504	-164.123	-192.504
0.02954	163.638	73.985	44.8282	-118.813	-29.1568	192.798	-163.641	-192.798
0.02955	163.154	74.3406	44.4082	-118.749	-29.9324	193.089	-163.157	-193.089
0.02956	162.667	74.6952	43.9876	-118.683	-30.7076	193.378	-162.67	-193.378
0.02957	162.178	75.0487	43.5664	-118.615	-31.4823	193.664	-162.182	-193.664
0.02958	161.687	75.4012	43.1446	-118.546	-32.2566	193.947	-161.69	-193.947
0.02959	161.194	75.7526	42.7221	-118.475	-33.0305	194.227	-161.197	-194.227
