Time Vab Vac Vba Vbc Vca Vcb VR
0.03184999999999908 -6.7821762857534722 168.28651386207542 6.7821762857534722 -161.50433757632197 -168.28651386207542 161.50433757632197 168.2865103275538
0.031859999999999083 -6.0643204656639682 167.94855684913762 6.0643204656639682 -161.88423638347365 -167.94855684913762 161.88423638347365 167.94855332171412
0.031869999999999087 -5.3463784581569129 167.6082129154519 5.3463784581569129 -162.26183445729498 -167.6082129154519 162.26183445729498 167.60820939517657
0.03187999999999909 -4.6283604667780622 167.26548689805907 4.6283604667780622 -162.63712643128099 -167.26548689805907 162.63712643128099 167.26548338498202
0.031889999999999093 -3.9102766961520672 166.9203836678544 3.9102766961520672 -163.01010697170233 -166.9203836678544 163.01010697170233 166.92038016202559
0.031899999999999096 -3.1921373518384897 166.57290812951845 3.1921373518384897 -163.38077077767997 -166.57290812951845 163.38077077767997 166.57290463098767
0.031909999999999099 -2.4739526401876475 166.22306522144822 2.4739526401876475 -163.74911258126056 -166.22306522144822 163.74911258126056 166.22306173026516
0.031919999999999102 -1.7557327681937096 165.87085991568551 1.7557327681937096 -164.11512714749182 -165.87085991568551 164.11512714749182 165.87085643189982
0.031929999999999105 -1.0374879433504489 165.51629721784718 1.0374879433504489 -164.47880927449671 -165.51629721784718 164.47880927449671 165.51629374150838
0.031939999999999108 -0.31922837350737154 165.15938216705439 0.31922837350737154 -164.84015379354702 -165.15938216705439 164.84015379354702 165.15937869821187
0.031949999999999111 0.39903515167839032 164.80009109231355 -0.39903515167839032 -165.19912624399194 -164.80009109231355 165.19912624399194 165.1991227743147
0.031959999999999114 1.1172936732820062 164.43851549239639 -1.1172936732820062 -165.5558091656784 -164.43851549239639 165.5558091656784 165.55580568850976
0.031969999999999117 1.8355362293178814 164.07457394962404 -1.8355362293178814 -165.91011017894192 -164.07457394962404 165.91011017894192 165.91010669433194
0.03197999999999912 2.5537526983209773 163.70830054397592 -2.5537526983209773 -166.2620532422969 -163.70830054397592 166.2620532422969 166.26204975029503
0.031989999999999123 3.2719328728457953 163.33970048100775 -3.2719328728457953 -166.61163335385356 -163.33970048100775 166.61163335385356 166.61162985450943
0.031999999999999126 3.9900665459617244 162.96877899934259 -3.9900665459617244 -166.95884554530431 -162.96877899934259 166.95884554530431 166.95884203866771
0.032009999999999129 4.7081435114000101 162.59554137059558 -4.7081435114000101 -167.30368488199559 -162.59554137059558 167.30368488199559 167.30368136811634
0.032019999999999132 5.4261535636978238 162.21999289929946 -5.4261535636978238 -167.64614646299728 -162.21999289929946 167.64614646299728 167.64614294192529
0.032029999999999136 6.1440864983423324 161.84213892282958 -6.1440864983423324 -167.98622542117189 -161.84213892282958 167.98622542117189 167.98622189295725
0.032039999999999139 6.861932111917767 161.46198481132717 -6.861932111917767 -168.32391692324495 -161.46198481132717 168.32391692324495 168.32391338793778
0.032049999999999142 7.5796802022492784 161.07953596762346 -7.5796802022492784 -168.65921616987274 -161.07953596762346 168.65921616987274 168.65921262752326
0.032059999999999145 8.2973205685471072 160.69479782716348 -8.2973205685471072 -168.99211839571058 -160.69479782716348 168.99211839571058 168.99211484636913
0.032069999999999148 9.0148430115535234 160.30777585792751 -9.0148430115535234 -169.32261886948103 -160.30777585792751 169.32261886948103 169.32261531319813
0.032079999999999151 9.732237333686669 159.91847556035435 -9.732237333686669 -169.65071289404102 -159.91847556035435 169.65071289404102 169.65070933086713
0.032089999999999154 10.449493339184585 159.52690246726326 -10.449493339184585 -169.97639580644784 -159.52690246726326 169.97639580644784 169.97639223643364
0.032099999999999157 11.166600834252165 159.13306214377445 -11.166600834252165 -170.29966297802662 -159.13306214377445 170.29966297802662 170.29965940122281
0.03210999999999916 11.883549627204886 158.73696018723052 -11.883549627204886 -170.62050981443542 -158.73696018723052 170.62050981443542 170.62050623089289
0.032119999999999163 12.600329528612789 158.33860222711741 -12.600329528612789 -170.93893175573018 -158.33860222711741 170.93893175573018 170.93892816549985
0.032129999999999166 13.316930351447155 157.93799392498335 -13.316930351447155 -171.25492427643053 -157.93799392498335 171.25492427643053 171.25492067956338
0.032139999999999169 14.03334191122417 157.53514097435897 -14.03334191122417 -171.56848288558314 -157.53514097435897 171.56848288558314 171.56847928213034
0.032149999999999172 14.749554026150079 157.13004910067633 -14.749554026150079 -171.87960312682642 -157.13004910067633 171.87960312682642 171.87959951683916
0.032159999999999175 15.465556517264702 156.72272406118799 -15.465556517264702 -172.18828057845269 -156.72272406118799 172.18828057845269 172.1882769619823
